,0,1
158,-124991.16908931866,-64357.3176924639
159,-125791.172455247,-64876.07006445565
160,-127556.56191457057,-66081.97785239099
161,-130318.23519498776,-68039.20722991414
162,-133112.01570346876,-69221.03986670091
163,-135296.51504530938,-70060.88883719975
164,-137672.30628332315,-71565.48520435113
165,-138477.94210336884,-71375.01742172429
166,-139110.8995536882,-71279.46402493541
167,-139832.60943824105,-70338.98588241827
168,-139019.91669081207,-69726.3140723582
169,-136933.54383088197,-66640.96483446701
170,-135176.85032982193,-64645.73980223479
171,-132772.7944534685,-61588.73613131581
172,-129881.6092246347,-58805.427071248574
173,-127517.33948871103,-55245.10531405403
174,-124293.20432161246,-51948.560508221184
175,-120673.56019500611,-47905.006076152284
176,-117928.2312738854,-44407.694322236166
177,-114810.18389737289,-39863.36198401355
178,-111272.96952475142,-35724.27356088736
179,-106830.51635184158,-30846.379295954244
180,-103170.25446701505,-26753.663743732435
181,-99476.20298902375,-22322.529321650596
182,-93168.72525022937,-15752.503433466913
183,-92300.80924486546,-13002.91071039626
184,-88369.1083300803,-7760.119542603709
185,-85401.3099078745,-3591.2029277631827
186,-82436.95676131896,1411.1828482336884
187,-80232.07696689754,5667.607394854778
188,-77264.29214650103,11253.858616291467
189,-75297.27960738665,16537.63029205437
190,-73062.30898329445,22655.640027024125
191,-71803.79061407979,28610.30126149797
192,-70628.55053898544,35093.79307495221
193,-69568.5792013354,40937.54663516187
194,-67231.02795321746,47023.12780542911
195,-65273.79417410438,52812.25732525267
196,-65946.04146616595,57873.76669977604
197,-66288.31387627477,62249.26854362387
198,-66704.85538052274,66942.3149808573
199,-66076.47342583201,78178.22298358126
200,-56492.725840208936,115692.5579709865
201,-45459.178911029885,144123.21618469362
202,-33875.32949815083,162521.02475817516
203,-21100.988572713144,169986.0199501182
204,-11573.767936829126,160051.37869914016
205,-4199.680238407146,135428.45898551453
206,3220.2958587834446,116572.30339930525
207,12296.963243522383,103204.96929013926
208,21858.668746665793,97390.53315538284
209,31717.003999929864,94544.72635790113
210,40709.482053585656,94187.02751214463
211,48272.82310442068,95479.4439334496
212,55575.74768632181,96903.37861089678
213,59870.81753794723,96966.90277998579
214,65169.831636447605,95320.04628347234
215,68104.3984771801,91469.09759502737
216,70709.75693689894,87208.60793651735
217,72536.34408182184,82277.10006878908
218,73302.45439810272,78099.23772837438
219,73340.1004280234,72967.16181171036
220,72857.02537972537,68078.9342656667
221,71979.50948400288,62680.631560060734
222,70513.08901114842,57019.60533412976
223,68967.54522454088,51157.37773144603
224,66937.05122299484,45423.125895440484
225,65526.94106054032,41202.52999977763
226,65249.401078438575,36846.6801095309
227,64163.894347433335,32143.190466923345
228,64590.659290717216,28354.13884265947
229,63494.525198736505,24154.32257929115
230,64044.19380551655,19390.075245641237
231,65221.466907458474,15152.169165778505
232,66143.58843545218,10797.745206709618
233,67356.06599222678,7529.673564534367
234,69490.884926971,2919.7078992776555
235,72772.15037346739,-1541.0363415137367
236,74734.94394279543,-6068.925766474992
237,77551.04690902811,-10285.420952721428
238,80743.65125113176,-15731.359273187598
239,84105.82790600377,-21404.076069917242
240,86844.99902215446,-26404.800993800705
241,90395.31263701392,-31689.70860252839
242,94534.33098962701,-37512.294136845674
243,97824.8628759129,-43147.71127400292
244,100692.45719034209,-48234.15550467918
245,103730.4813528756,-53331.6100983057
246,107791.23382724515,-59154.830955632315
247,109520.14099197453,-64199.144729112355
248,112740.6826025062,-69938.74082073281
249,113954.17823091769,-74672.33719958542
250,117872.81601206564,-79983.74365241543
251,119711.41753927697,-83911.0414581129
252,124340.33017537247,-89574.64703065262
253,128740.0097049506,-95218.55619820772
254,133851.21459868454,-100675.74037730975
255,138614.22102473877,-106369.72235933626
256,142802.3381475416,-111351.42515982743
257,145619.01864082867,-115853.84612570757
258,148080.84015131992,-119199.98653284842
259,150252.71873029723,-122897.48670099587
260,149628.15200101055,-124269.90576963419
261,148888.56944206156,-125637.27900731601
262,145436.05872736464,-126614.99693421667
263,140635.68751384155,-130991.62862851917
264,120487.32616625186,-154553.42391569723
265,92176.25882868376,-173333.89729240988
266,61484.12942118663,-183627.37797647962
267,20516.66901202272,-196549.8044122752
268,-12379.956819122552,-193995.99704418337
269,-46501.521378333964,-186148.72558794645
270,-74714.22549817446,-175101.60191677656
271,-94798.16807516165,-153562.9626433142
272,-109719.5403972158,-131572.07057827967
273,-124972.08722886568,-111653.07015304966
274,-132924.342628749,-96049.50716892607
275,-138277.93161671585,-87310.53472597373
276,-141226.02213617225,-81582.52062000772
277,-141216.63796070986,-77047.93549258434
278,-139972.91885501906,-71741.55370787921
279,-138205.98952189388,-66691.39055213217
280,-134169.72886943858,-60421.97220783186
281,-129210.04956007871,-55293.61422329772
282,-124250.25502100945,-49998.78061216837
283,-117268.9579783138,-43831.943296071215
284,-110293.95894861793,-36998.721817434285
285,-104708.54966148529,-32006.787360017355
286,-99834.07492734017,-27423.815923351827
287,-95391.59670356344,-23091.171406004876
288,-92682.22535246678,-20173.559304209804
289,-89655.79595490609,-16685.39790620052
290,-88556.71877275391,-14641.824523413376
291,-86132.5639863287,-11895.491986383493
292,-84704.55781013542,-9509.691667283425
293,-84087.45049943193,-8098.39063221185
294,-83419.47950133204,-6482.4774623122785
295,-82985.62379055655,-5234.903633301828
296,-82741.69581965872,-3707.309247189599
297,-82471.49645765692,-2411.611227697254
298,-82135.20077973197,-680.9580550037088
299,-81869.51742813311,883.653023269554
300,-81288.37231663607,2789.3356976399946
301,-80326.46052930204,4868.819937950429
302,-78652.96452842231,7635.643622372505
303,-77195.36935021245,10084.004488778415
304,-76547.59794971801,12549.859476291369
305,-75149.50631437171,15079.022015093162
306,-73630.48630455964,17690.320224006413
307,-73379.49982463087,20013.96304055603
308,-72198.26666043772,23537.222554397515
309,-71164.36750458092,27422.585634098996
310,-70612.48832730525,31567.58077789819
311,-69942.34698091072,35468.377147864354
312,-69254.38373439042,39439.54893856133
313,-69364.17143862938,43593.454754662154
314,-69160.93043693877,47380.595512052794
315,-68596.27759562245,51402.66903878762
316,-68707.40221228338,55734.70799676232
317,-68854.25709372794,60330.01668163152
318,-68759.13907986252,64954.04116313306
319,-70261.12078455731,69116.90197122234
320,-72246.39952275594,73629.48672008401
321,-73963.47476714732,77650.83926304679
322,-76512.78279659193,81422.33011683375
323,-78285.51336335593,84805.71081477092
324,-79254.4064133366,87489.74507488053
325,-79663.26079313806,89334.35679588131
326,-78609.72487896806,91761.04604803404
327,-76979.4848920315,96876.68493386456
328,-61669.371081745296,149807.41195163637
329,-42398.92589399155,190534.57778237207
330,-18077.54835423359,229080.07759450428
331,-1471.974091948714,236313.81244127158
332,8516.22999109821,219859.7842837194
333,13971.210861328764,190746.9088744257
334,21267.582650079483,166423.44516419637
335,33459.63095310208,150388.50821512716
336,43575.70313477433,138154.6027903761
337,52942.659793496656,133341.56836320163
338,60389.02637070523,129393.19073440677
339,66647.79105937688,127488.32083129486
340,71703.86029727395,124223.25690212722
341,74425.5640190082,119810.48407518826
342,76108.40200404533,113592.62004649761
343,77214.40395724413,107642.4856046853
344,76415.70149234452,98940.72732265892
345,75065.98877029454,89192.19572267942
346,72526.23893560495,80148.86248353806
347,70441.72523076253,71041.68535223595
348,67477.28230687158,61962.575574254326
349,64268.81171146983,53895.20039784324
350,62279.00618909486,46959.69896829559
351,61557.70996962668,40678.83605411268
352,60495.28757428884,35302.12430651555
353,59649.41133874339,30222.247806897132
354,59870.38165566632,26144.146538271234
355,60626.2245293714,22329.03544310137
356,59781.92378710294,18728.281335420284
357,60383.44412904231,15212.780309937107
358,61340.70452178201,13082.493174666499
359,62125.29485845473,10463.27250460657
360,63187.141029681676,8391.530663040729
361,65127.45147288343,6419.802607254175
362,66406.34806358015,4715.196155240465
363,67499.31124839708,3440.4586444361835
364,68808.3142454628,2302.1455024608213
365,70312.926339521,1219.351033300677
366,71475.07035355059,1067.838875542112
367,72117.26424209206,163.4242018904571
368,73612.66328985927,29.938298233682776
369,74321.9076088014,103.80183254139506
370,74677.53093765645,525.220029428504
371,76077.80489154453,8.771931968433153
372,77342.22217751775,-572.8355435011099
373,78856.56088002547,-1220.283714903355
374,79392.83252729506,-2417.681522217632
375,81034.19678322914,-4403.291749649046
376,82846.28969337433,-7158.309351005543
377,87588.56804048628,-12122.680186556856
378,95036.36735925062,-19044.285791754904
379,101427.69273088156,-25687.620817518713
380,107987.25852766963,-32561.488902874928
381,114058.18377284189,-39608.572032364595
382,118892.1235046195,-46437.93326464834
383,123187.43888866846,-53097.3557542008
384,127359.40901225829,-59603.07158444755
385,130548.11835282529,-65274.48380280355
386,134389.9803463238,-70833.02164796954
387,138026.1138352519,-76082.2282879927
388,140334.49989874527,-79569.25153109028
389,142346.20078577864,-82506.27428949124
390,142505.28071139575,-84381.61330337476
391,142589.83433487292,-86206.92890667978
392,140904.9961499664,-86861.54548156219
393,136021.5881758636,-86016.35101687555
394,131661.07289295655,-85404.47105081049
395,127023.97803458548,-87079.47112273642
396,119193.37425686518,-93256.49664458176
397,89436.18389388999,-128169.54487421318
398,71463.36076702297,-135559.08471546325
399,38331.92591541675,-151163.91960131758
400,6164.460345638867,-162344.74882490924
401,-25225.09293443641,-157083.06939332804
402,-58393.85393113501,-150460.36858533722
403,-88216.72575984494,-147637.89481743783
404,-111257.18202229402,-133205.50266276646
405,-126943.97494973421,-113192.75529050069
406,-135030.0427757428,-99784.42490478898
407,-138206.62776574257,-87619.66295480753
408,-139510.79198339386,-79782.95195880657
409,-138774.01770309536,-73475.07973715774
410,-138858.72081059322,-69670.17109532337
411,-138897.42335630243,-67266.67226907074
412,-138528.7588491919,-64272.07813706769
413,-136917.0108158143,-60767.631375972225
414,-133870.4922147059,-57414.89582314217
415,-128970.02673483611,-52423.51725364183
416,-122549.52032778408,-46958.8052547561
417,-115363.74902364599,-40554.42844188541
418,-109543.26217635153,-35588.96942289977
419,-103481.23172222426,-30532.064978740185
420,-99807.73098616622,-26837.065747563014
421,-95518.25352782472,-23338.15821740995
422,-93227.32619653246,-20717.9142718225
423,-91896.54592914882,-19240.469977214638
424,-91350.30277573403,-18212.560800831343
425,-90886.78992643065,-17339.47329298526
426,-90968.57591083624,-16353.53253534704
427,-90308.8648939324,-15498.991386667014
428,-89578.24041273401,-14532.734178968693
429,-89478.84465390506,-13657.147477433062
430,-89074.87092546567,-12798.639609496338
431,-90365.49431222725,-12541.845777429775
432,-89447.3275722289,-10985.635968750976
433,-89212.43671184352,-9770.582839368433
434,-87414.02321417084,-7408.212072643457
435,-86519.0234059009,-5599.985976431423
436,-85042.0414906832,-3002.307583417046
437,-82164.90439359624,-235.6836004793641
438,-80358.668828069,2788.4950846275638
439,-78521.24679955225,5147.009181653285
440,-76221.31092343117,8137.898470780889
441,-75158.94562494944,10725.078043009595
442,-73077.33227887265,13471.667450626992
443,-71314.44618760346,16162.990316045581
444,-69674.34607501357,18999.871548333165
445,-68485.43520271018,21993.74927980963
446,-67408.93718507646,25447.375771760908
447,-66423.2960765774,28356.002636395926
448,-65708.57863980917,32002.159118778323
449,-64976.753210676616,35545.63047834212
450,-64063.51609113011,39257.39231642875
451,-62378.56827887638,42743.44559831482
452,-61136.85226702593,46007.00506106147
453,-61318.734605773076,48727.51158307457
454,-61531.039417586464,50914.57264434839
455,-61948.68426615648,52500.10857118247
456,-62513.51304350733,53787.800096748266
457,-62172.21879006503,54699.41725694361
458,-62379.92296465164,55169.85009694405
459,-61540.70279163108,54849.17141968021
460,-59818.23703801226,55688.62296455439
461,-56832.666727132426,61277.29732940365
462,-37604.75010366594,118140.66369711178
463,-23757.755671279494,139664.02020905088
464,-1800.5031854974484,174509.62343355318
465,19279.753738182382,192611.96074256007
466,31681.207306727574,183393.1643050968
467,37684.32360158607,166470.4308414378
468,44994.45113999201,156559.24533853238
469,52358.211234304596,149528.6747034574
470,60935.61811765043,150580.232029969
471,71271.20899126938,157788.33877357538
472,79723.06133172281,164506.93730192925
473,85804.93195207277,168798.8377303019
474,90069.77219742959,171687.65185519468
475,90529.11466677292,169460.20189367348
476,88981.0336093885,165584.89989231538
477,84816.70523738266,159274.2113289549
478,80285.76318043891,151706.58444424925
479,74741.82391719463,142860.0583447631
480,70519.49578553242,135564.2700022121
481,64244.90216308239,125767.91000449435
482,59767.7783044232,117807.18572324145
483,55832.36542482113,109756.41879005058
484,52882.314325190004,102952.63921101164
485,50700.36187234113,95433.13895037779
486,49592.56418559024,89513.8933861177
487,49062.64576552438,85240.02309563378
488,49863.980270524844,81553.82606349592
489,51424.76025309652,79026.61072903426
490,53743.26067289727,77682.36037174719
491,54984.362198337585,75371.7695611817
492,57984.12391088269,73730.8057876897
493,59779.616121416024,72182.84727027794
494,62006.74712667886,70626.04153177391
495,63979.34265020609,67826.18264287598
496,65618.85155086682,65321.74512625322
497,67831.14670531475,62153.002173569424
498,70189.54033734326,58413.98819456913
499,71195.28074069801,54630.38360549642
500,73060.61456950806,50959.21495496139
501,75299.13694541986,46157.42864280767
502,77655.81523793939,42450.600071011344
503,78991.98319349429,37117.19512270206
504,81829.43468784312,30267.494214462433
505,84095.6932601073,24237.292162401172
506,88071.51418275479,15814.851732038474
507,91032.27282495116,8351.766595301375
508,93847.09719593503,-1787.2324435984613
509,98813.78521842138,-13077.57379293181
510,103364.82085032144,-24620.4218751864
511,110111.37992559996,-37750.27814154284
512,116272.39630863743,-50892.12050620709
513,122964.31578229186,-63659.05400526663
514,130347.44919845146,-77141.66199066633
515,137803.8898377548,-90216.16534594807
516,143504.01621377867,-101421.3806107847
517,149563.7802214963,-112311.4478088689
518,155013.15160430895,-122111.77392006954
519,159913.22294562124,-130445.81946128113
520,162320.6257452315,-140574.83956914992
521,158568.80671905275,-156974.43477623776
522,133383.1648284428,-197432.88716123393
523,117598.20400933838,-207989.45112832027
524,91961.40267788137,-219862.289334405
525,61878.360415906456,-221308.6559111116
526,30997.60588914011,-207381.5186696792
527,-9119.84862522373,-190513.58758820253
528,-39841.20182196224,-165272.42986455857
529,-64434.02800974215,-135837.100973626
530,-83747.04939954968,-112685.09352212289
531,-100495.76539638882,-91790.78162638217
532,-113112.35860822708,-80167.92442759956
533,-123995.68044184321,-74531.6395308688
534,-130050.18302137924,-71243.9219552178
535,-133527.55860270554,-70349.14137255297
536,-135497.9828212085,-68978.7606722746
537,-136032.12477033623,-67249.3940913122
538,-133876.2457343947,-64059.57114712742
539,-130463.55078239407,-60060.42571921093
540,-126583.54337644034,-57159.72047862273
541,-120946.43223570871,-52377.63088899712
542,-115969.7058390735,-48176.24512226807
543,-110815.17496415433,-43891.68053688005
544,-107574.17436540067,-40891.84001813163
545,-104209.16156672682,-37862.851687278715
546,-102326.63569915795,-35682.622628975274
547,-100835.34133782233,-33787.3281184828
548,-100371.42587941108,-32483.856041168365
549,-99722.4186287738,-31254.309333494344
550,-98825.3984363751,-29618.818113543166
551,-99126.71134700252,-29046.923010549264
552,-98999.13591783804,-27855.57163693081
553,-99387.13911417278,-27655.032013428052
554,-100342.12848077029,-27124.715312739678
555,-100936.2451803235,-26892.857280889708
556,-100488.42877221017,-25847.639892436095
557,-101568.36077971602,-25322.11021332243
558,-101225.4417973905,-24149.73333572185
559,-99423.79418424895,-22108.394925375196
560,-98886.07417402582,-20395.810434473326
561,-96879.08647249031,-17243.940691967575
562,-94811.75026796026,-14395.64396366771
563,-92606.76056692275,-10740.887303220954
564,-89565.92519161734,-6878.731447121364
565,-87552.59709893003,-2963.556059952074
566,-85325.76154180737,867.6975924375549
567,-82933.81442778069,4888.141802921503
568,-80772.52392091116,9044.030944149665
569,-79055.76328519918,13506.842708147624
570,-78578.72345965842,17884.150117848938
571,-76660.2643861055,22855.63702500704
572,-75761.77312960716,28147.514668524575
573,-74588.00582565065,33971.11366747237
574,-74090.14928489698,40123.19441128306
575,-74210.86808593082,46410.609349902705
576,-74555.6712922767,52478.34069464131
577,-74694.41468292462,59277.48216335196
578,-74422.87690608343,65439.26611940051
579,-74229.78362269718,70977.8011208092
580,-75261.24813696828,75006.9792755555
581,-76309.81939918383,77985.25655654861
582,-77248.33310443808,80590.80242982996
583,-77437.96646741724,82602.31309207607
584,-76698.3937247338,84662.02704227336
585,-74421.99546183678,88104.72298131688
586,-66310.9603385719,112771.35485416547
587,-53502.02867033196,139505.80187510574
588,-39798.67240646101,156299.99199734296
589,-21405.242823638564,175847.6002606237
590,-7436.402506923536,172029.45190899743
591,3038.1437699656,161913.1962824126
592,13785.85230313483,150170.35370939344
593,23530.21369498844,138953.45356478335
594,29839.33481793356,124783.57588801146
595,36062.710162040144,117022.6588072248
596,42019.0380078874,114373.44826483823
597,47842.160760008104,115279.92767631673
598,52771.82290369659,118255.44629358564
599,57538.90063506298,121869.45938876052
600,61116.66525750614,123853.17537525557
601,63475.27280089323,124703.77472099916
602,65855.56329776443,124327.07743402575
603,66405.00878633566,122749.77671090202
604,67243.62245278552,121514.16345588052
605,66645.96559682542,117750.76927158156
606,65294.64136389701,112535.21249164584
607,63136.36723277106,106413.22215354374
608,61539.320881737534,100746.28514718295
609,59876.56321501228,94695.64196473952
610,58470.819971566365,89487.06890582155
611,58134.62981853214,85716.22113393061
612,56985.33467816526,82241.58724676192
613,57305.798008545935,79745.01241381413
614,57274.3361503102,77258.15849515279
615,57532.41710055561,74411.94969633149
616,57465.65345903092,70752.66442581666
617,59029.88987001367,67859.0495863893
618,59382.22546481971,64344.82065993578
619,59975.01503785171,59766.13252929439
620,61491.22758976383,54487.37646919075
621,62589.31328091349,49600.350061079196
622,64699.64894819305,43908.82585310943
623,66370.60044358812,38386.57528100196
624,68318.97908963455,32410.64191990057
625,69266.02464939088,27173.42597019462
626,72462.16368924559,22355.314231800494
627,75636.91890752672,17023.826530054946
628,78110.77384364718,11372.789958326846
629,81015.4346569033,6694.323912973408
630,84943.56495952983,5.63011160239203
631,88187.25049258038,-6967.596154828887
632,91302.82653330696,-14841.04584282066
633,95407.95762667473,-23088.1699633853
634,99495.34378175698,-32034.183529863294
635,105006.35707712248,-42369.44023427501
636,108904.0527565723,-51715.5879568252
637,114345.77202211336,-61076.33546711471
638,119259.13648468908,-71319.25217224538
639,122720.60809848993,-79785.7421210408
640,126189.23583271955,-87388.65370285291
641,130251.86094907665,-95228.32717564312
642,134379.02227905177,-101182.97588489104
643,139614.71622368324,-107349.09811798816
644,142410.78139885035,-111821.97670694307
645,142081.5367686002,-114678.27754680009
646,144555.9475199674,-121787.80660054887
647,139060.10015377635,-132500.54676945516
648,111837.12289322195,-170806.7947710086
649,89558.1787587805,-185449.00620434657
650,60922.16981869519,-196714.59409597344
651,24495.227491789337,-201965.88671923685
652,-13608.412204851438,-194835.61704377487
653,-34897.22622751288,-167568.62182797352
654,-57285.09535312706,-143208.86003414393
655,-74943.26317112253,-117371.17964391202
656,-89205.45826734618,-97947.86181670253
657,-103562.84036064318,-81645.9055615948
658,-115178.18956789064,-73016.71431571744
659,-123214.5433977023,-68499.00159571192
660,-126340.77556066091,-66481.93977962638
661,-129108.04694816921,-65471.33396934017
662,-128940.68677048369,-63545.90071051712
663,-127381.66312477413,-61045.554422445086
664,-125487.94538528968,-59008.699303414425
665,-120839.34277987626,-55055.254197246315
666,-115867.4339326941,-51067.28613284491
667,-109689.0017473882,-46124.202626127284
668,-103799.28532272112,-41509.726107202274
669,-99144.08754559045,-37531.93885120386
670,-94375.668164417,-33477.227651686066
671,-91374.48003840522,-30651.274227785078
672,-89429.53596922435,-28394.352514086637
673,-87802.74759458606,-26437.055614378965
674,-86745.34628683125,-24908.06685433118
675,-86759.81851728058,-24006.899800828396
676,-86697.99205005358,-23175.846609714717
677,-87216.10837189062,-22528.636777087195
678,-87762.20695159741,-22129.78947805593
679,-88083.93928486157,-21141.448375229404
680,-88275.10335272593,-20234.201346423404
681,-88909.0228024899,-19247.25002136972
682,-89917.13558135505,-18773.29688528543
683,-89211.74465886776,-17632.474557273425
684,-88555.4457976031,-15918.42877557904
685,-88055.71673151825,-14409.081036502856
686,-87472.1592707296,-12980.8021243799
687,-85855.39621348515,-10625.832514003116
688,-83881.99711471642,-7731.414572082161
689,-82101.42727031722,-4625.498828863795
690,-79854.97446279225,-1031.7296619382025
691,-76884.34119164057,3127.2656722546676
692,-74878.29996490396,7590.5217941880155
693,-72258.01524922576,11698.489802827226
694,-69216.17505682424,15820.620209860419
695,-66839.79443872711,19607.141629544032
696,-65016.18785489808,23277.812125860357
697,-64472.8093100247,26758.546639836488
698,-64079.77606803676,30091.879047879986
699,-63389.12441771966,33783.95936918785
700,-63087.85980559921,37601.71752419471
701,-62539.785092135855,41598.832006163306
702,-62679.53652421413,45906.32273998898
703,-62825.991858210684,49730.826879358654
704,-63241.80467257092,52726.70182659495
705,-64380.91745356346,55006.45568921583
706,-64800.75869837408,56733.507963880555
707,-65221.72191568055,58194.79505858526
708,-65039.32975432117,59022.11003907354
709,-63789.2121567919,60220.3701393511
710,-62308.84785110378,62603.26536946321
711,-56674.607256490664,78368.82518686101
712,-42838.370467451525,113798.42038057328
713,-33359.77184244179,124293.6730942275
714,-15258.457856913157,148437.35196823545
715,2045.2680968787174,158610.9899712869
716,16544.320968520304,152563.0041069053
717,27666.48020061103,141828.43283584758
718,35947.63352727133,131031.9198058817
719,42462.285321643016,120253.18950195273
720,48236.925103317015,114055.3072824269
721,53600.28301967077,112586.31802995344
722,59374.13902424895,112618.3093087397
723,63921.16989473062,113109.00875002112
724,66910.58768857383,111500.16782339958
725,69332.14426235942,108452.71496333713
726,70896.46791668012,104684.52130916144
727,70815.12243628722,99097.01311273182
728,70536.08552522227,93986.68538966584
729,69851.22511991499,88159.2026993392
730,67910.53486329972,81595.5848597246
731,66181.75406772473,74647.58447719744
732,63792.44696069123,67192.45367716286
733,62503.1108636509,61408.28291903097
734,60984.26554328411,55485.55862912523
