,0,1
158,-41906.04208297704,-36586.128292689886
159,-41752.96325457497,-37490.03791794865
160,-41109.2137184216,-38209.146705572944
161,-40501.748579179664,-39045.20633117875
162,-39325.090860576005,-40495.431490951254
163,-37439.26010550006,-43329.737015270846
164,-35136.04686244259,-47398.595406201566
165,-30654.634262941476,-51445.35520698141
166,-24776.074486780366,-53797.62075620504
167,-18214.85060190317,-53453.68481040709
168,-13311.540989412995,-50548.96576673197
169,-8566.646008375234,-46151.462566427384
170,-4379.689029216363,-43626.6049170324
171,-664.5283171477307,-42243.42949390197
172,3618.5901186950587,-39995.919914510494
173,7664.481009222766,-36130.56248554031
174,11465.771515994737,-32518.196003378216
175,14404.456074547516,-28987.99282424055
176,16329.704327131953,-25869.44019488913
177,17703.518086937762,-23697.65023376475
178,19196.91714766371,-23420.861516144625
179,20321.2807025609,-22695.81145040068
180,21887.049474651456,-21865.492701988074
181,23207.659995527585,-19964.739667337995
182,25039.05115032884,-18184.184257029297
183,27098.68267649432,-16693.28184758222
184,29569.683709516896,-15617.611648555032
185,31921.164608204297,-14279.89480206676
186,33860.44353307564,-12768.509968704277
187,36303.07996955481,-11533.72207313141
188,37966.9771831831,-10662.261339847413
189,39344.33429577745,-9143.7735926311
190,41406.59499725809,-7365.168999515449
191,41906.49758186318,-5942.876952691146
192,42669.82326510673,-4177.643413581979
193,43188.789179226354,-2694.996668110821
194,43820.56643498192,-429.6174695305848
195,43818.79866884688,795.039228413655
196,44301.45231328844,2062.591677450997
197,45672.09572652281,3487.4361782088345
198,45946.55733398869,4689.641686057201
199,45233.94003150545,5185.461401712226
200,44872.46466212568,6570.6381660150755
201,44186.28790711792,7408.967714429204
202,44079.92865647253,8879.16318872457
203,43244.186614634724,9505.13487065686
204,42765.22871468089,10024.336503820352
205,42223.05399789138,11593.807099322954
206,41496.186426049724,12096.605260528266
207,40645.09299831389,13211.584241414343
208,40220.05794417683,13528.783489373716
209,39666.00891350379,15332.418771661338
210,39383.57302550185,17123.249259581222
211,39249.535738670595,18928.511640377215
212,40127.97450176587,21539.85164652633
213,40196.60434962488,23816.18496430816
214,40577.68747351215,26022.74736199397
215,40674.790793203254,28153.161569694865
216,40773.01671392394,29684.67815635397
217,40103.72212250092,30331.93888061763
218,40551.56602199853,32087.8125932588
219,40087.56335669809,32948.688216127826
220,40107.86346437419,35453.38556860528
221,39387.04156760661,37197.95872691816
222,38802.766397961386,39672.46729922568
223,38030.252005661794,41927.650291320344
224,37504.8953618148,44446.223571946175
225,36402.41456893543,46717.763375408496
226,36901.22964858139,49946.20470633515
227,36195.20332955597,51908.61080784817
228,34878.948542886035,53947.07829790342
229,33730.56766370978,54856.64398476999
230,32264.59733178664,54487.334454973374
231,31775.723522340926,54692.131215495676
232,30745.182990815352,54019.649442221154
233,28890.309532669155,52823.94706661464
234,27724.729533247995,52365.39493606749
235,25293.852338502496,50363.967986308904
236,23494.038272448786,49242.19648947881
237,21165.089637579662,47443.44175041449
238,18976.83000660491,46364.00943420101
239,15709.846454012137,45667.436136523596
240,11818.4670838915,44695.1867062693
241,7717.664758181176,41468.70513613549
242,2550.820864329312,35839.61447414909
243,-2889.5551438593466,27779.023278418368
244,-7694.664728398067,21843.00114014196
245,-11576.326246351178,18443.405347845226
246,-14823.137732332601,16109.790191798214
247,-18177.37804634749,13124.80770831339
248,-20372.27308057439,10714.40111477826
249,-21844.57158243476,8435.146930907167
250,-23192.375890174357,6720.091758584558
251,-24374.72600926284,5997.489585718651
252,-25406.84771458367,5246.397340656078
253,-26295.245873124262,4172.8705881206715
254,-27162.521535383526,2790.26237278392
255,-28025.03943825853,1664.814519735426
256,-29691.637340731962,238.75678462370954
257,-31148.847244712717,-529.1601798902544
258,-32524.213137075498,-1499.2271908934006
259,-33647.516407844894,-1972.0216870685492
260,-35331.519814589505,-2941.3037776937995
261,-36974.361670966115,-3662.5603150813618
262,-37999.41463250279,-4145.7873744264
263,-39507.39065996962,-4954.057842042589
264,-40749.744239540676,-6051.890000239828
265,-41808.512257695984,-6846.789695088195
266,-42476.15920430724,-7631.178712851009
267,-42789.594238970385,-8283.338680981364
268,-43524.14887960758,-9371.709670971104
269,-44044.20491157156,-10168.498842694104
270,-44095.87101822458,-10923.078720414052
271,-44311.762520156146,-11586.727265048552
272,-43269.76439630178,-11702.31763691415
273,-43136.76050357463,-12066.853369692539
274,-43153.441728246435,-12538.904401211985
275,-42764.67323728962,-12709.111769192305
276,-42764.67323728962,-12709.111769192305
277,-42579.034525473304,-12789.35595617186
278,-42089.74904584318,-12322.631271639508
279,-42592.58983264123,-13168.274791930062
280,-42231.58648432944,-13418.337346287308
281,-42157.5317865608,-13528.528892960407
282,-41921.94738188988,-13978.07112565332
283,-42272.960400654396,-14559.980033171361
284,-41773.98784037248,-14199.055830261519
285,-41420.28899828184,-14110.700392697794
286,-42064.46572065775,-14288.291755276001
287,-41306.08534188694,-14277.256777936922
288,-41262.06321671665,-14668.064885403806
289,-41538.18708833517,-15401.034816459874
290,-41347.368588373036,-15855.784506464423
291,-41530.64728694504,-16619.437460192832
292,-41976.999404885944,-17919.188675817823
293,-41582.73598704575,-18161.961280262723
294,-42138.10949684121,-19791.113972851505
295,-42453.128326232356,-21228.260951201584
296,-42639.04676267071,-22281.88110509078
297,-42764.11869291316,-23924.18714614262
298,-42247.151969413295,-24403.157845000693
299,-41678.78406853735,-25371.927282487653
300,-41367.113989759244,-26717.391612379062
301,-41072.40935258831,-27678.360242138067
302,-40451.7465249669,-28398.02359174178
303,-40171.68637701151,-29903.080108651433
304,-40232.61218462072,-31605.878290586108
305,-39724.624923956406,-32713.989486009832
306,-39923.509275629054,-33780.81755027925
307,-39838.397571229594,-34691.21830465075
308,-39013.40898548323,-35524.176286135575
309,-38587.05061552166,-36787.82462987229
310,-36527.518319631934,-37007.0992468962
311,-34746.23574640023,-37358.80350510668
312,-32950.92502140276,-38926.12834652945
313,-30393.047989844363,-40431.65618230564
314,-26610.39005642921,-41688.81250524052
315,-22599.054437954852,-42546.02040515818
316,-17847.68622732908,-41990.69882898695
317,-12275.349175214584,-41354.776040014316
318,-6669.500907856758,-42328.00971770924
319,-1036.1229987490842,-42190.32657377531
320,4949.506306200094,-39995.57717959723
321,9576.983143823003,-36415.598956302354
322,12773.672800426613,-31904.504556678796
323,15369.999932086366,-28937.289594472848
324,17110.24354377904,-25722.59670637668
325,18600.059508134025,-24617.502163728263
326,20081.112933391396,-23650.31234942508
327,21279.346221321382,-21612.148048305866
328,22838.20179343981,-20177.66599758723
329,24050.907952382095,-18546.414784226363
330,26111.999294715515,-17050.90423566083
331,27932.670063919668,-16664.807322782
332,29823.00609149535,-15149.115444999281
333,32002.507306502805,-14675.290956159688
334,34416.09838673947,-13879.123303931763
335,35934.009963094446,-12832.661353097055
336,38560.76818643451,-11833.043391458728
337,40241.253767880546,-11151.603376191104
338,41183.83822130142,-10432.6211102922
339,42061.416381139024,-9748.31828739668
340,42323.80490775813,-9002.63133002753
341,42665.948709211734,-8139.419525242876
342,42878.5272698698,-7418.186063217421
343,42777.55526493517,-6305.923267198572
344,42729.89902135086,-4886.532595850133
345,41840.00677835027,-4035.82482299083
346,41701.502890355005,-2599.174390556815
347,42161.83834818443,-533.1749926203522
348,40966.103959466236,462.23502471693934
349,41528.923436233286,2635.736140937744
350,40689.28903015781,3290.1038006746035
351,40554.41834621147,4731.804793472391
352,40873.21897831335,5533.317046625947
353,40766.433178614396,7499.778341571405
354,39984.774049085216,8090.25368618249
355,40007.301361413905,9671.839820628757
356,40142.35100441761,10778.170210237882
357,40679.55966595317,12231.863707909823
358,40805.86340532338,13766.329043496395
359,41711.91998568373,15974.377390073203
360,41632.24666259651,18102.70934096036
361,42054.80994106459,19814.460250023538
362,42144.00346735418,22108.96289567562
363,42150.568259255786,24049.00852944299
364,42279.69728808597,26357.544327328433
365,42465.214510147496,29977.43203942774
366,42714.36837631384,33777.18195882129
367,41893.33458772226,35921.11952537383
368,41618.1060486201,38429.16591255547
369,41227.508602401,41162.39331197782
370,41375.020446176044,44628.21318100038
371,40569.85551052296,47139.836146626105
372,40497.19676098245,50694.21601027388
373,40213.78246719832,54258.71398980127
374,39635.40725077555,56775.438095840764
375,39544.97271488531,60037.11622076432
376,39050.3035676883,61813.87378645503
377,38838.75809583585,63687.568362036065
378,37819.12316271903,64218.23781640256
379,37772.112106065695,65589.83034835827
380,37362.24200590074,66446.97989417757
381,35648.236984036674,65779.32717024093
382,34811.12087974806,65745.1974774038
383,32497.461637121643,64437.4465829791
384,30734.70875921461,62967.33784152829
385,27466.603236404455,59612.65861031222
386,24115.31372813941,57036.647942971205
387,18474.643301940392,53634.28627601593
388,11212.391622074088,46163.02244563791
389,3267.4097753580204,37286.57524338147
390,-4218.757958907934,28226.689000855862
391,-9831.200982782088,22171.15566433574
392,-14950.819469740036,18171.41353497704
393,-18962.946138034094,15848.289734217364
394,-22630.93791911562,12621.160389264294
395,-24792.167553752035,10393.562248344573
396,-26344.005407036086,8581.27812355405
397,-27610.096595267398,8135.363330532376
398,-28957.572625613015,7735.976171822414
399,-29864.60016096232,7295.136306330187
400,-30951.66800726439,6659.787219624882
401,-31808.10089533478,5965.062321562256
402,-32483.627780835082,5382.93789427131
403,-33619.903728536854,5082.9628152054065
404,-34617.888118518036,4750.99837464101
405,-35762.290904920126,4030.9616284721437
406,-36226.25447206206,3932.923031920809
407,-37348.18598672001,3641.084719998965
408,-38149.60866912541,3469.5499238659945
409,-39212.559024294074,3150.9711131763047
410,-39404.89260586318,3076.4969338867145
411,-39676.384961609416,2809.2680224609285
412,-38999.988329468135,2650.425164278293
413,-39278.11155869319,2384.3998031906235
414,-39319.1401974549,1689.730085407014
415,-39635.57043923158,1269.1982887395375
416,-39668.59497621091,930.5400032102277
417,-39729.7241894601,409.36802654658317
418,-39568.86687032755,306.2162938615441
419,-39919.8826685051,7.170057975353434
420,-39504.1862738712,60.89166879953651
421,-39155.16884197755,-29.385613179508137
422,-38933.82756916664,-139.8035042209211
423,-39310.66279522,-422.69794845569146
424,-39104.470615425154,-525.1153539637701
425,-38695.79947237093,-469.13913018246325
426,-38377.295266728026,-639.5491272257674
427,-38580.11831763119,-797.3959677276164
428,-38786.159133426554,-1316.5272854779412
429,-38934.053615413526,-1604.8624581836114
430,-39090.03398058371,-2087.480391052575
431,-38837.79357615969,-2561.7717662775417
432,-39163.44828292895,-3334.4354153025906
433,-39935.794549475846,-3970.106090064906
434,-39728.47598999243,-4774.626253237739
435,-39491.35649696061,-5582.715758811051
436,-39445.445768978156,-6562.857974149478
437,-39340.38190440245,-7575.2384505955215
438,-39145.95969227457,-8984.66688832378
439,-38778.0688904581,-10138.966876304701
440,-39153.3436200836,-12360.202147735119
441,-38780.64261008539,-13536.369725156675
442,-38305.3078717712,-15149.873462267493
443,-37576.40591662848,-16834.04100110409
444,-37103.765193105864,-18406.18098907971
445,-37460.804791129565,-20714.121090807042
446,-36591.9240902474,-22052.82802467772
447,-36240.56552706104,-23540.519106072818
448,-36184.37981558775,-25225.69460728681
449,-36047.55701096875,-26454.99100251281
450,-35541.50607273646,-27322.27077817144
451,-35813.323666532844,-29043.904556086254
452,-34951.491609519886,-29976.67070230276
453,-33911.116864585936,-31098.022060132465
454,-32551.983696994455,-32792.6427152804
455,-30170.097807456146,-36595.707301410526
456,-26420.832763922463,-40589.10927986853
457,-22509.00310500261,-44400.181973614635
458,-17524.287548340435,-46920.091259193454
459,-12342.499634206102,-48245.19226564092
460,-7690.860908389595,-46357.87100634695
461,-4303.686152391794,-43997.1213787975
462,-122.39899378011498,-41920.448805176165
463,4523.365307939824,-38970.02426796789
464,8239.205139930367,-36277.79459552008
465,10938.003661219544,-33022.84245112894
466,13596.699725101193,-29672.213723496337
467,15884.131797673932,-26720.25358447725
468,17708.94786902235,-24103.70772491507
469,19936.286772727042,-22641.20163459091
470,21615.467992913775,-20907.44642455243
471,23850.023516177367,-19585.852528738676
472,25351.844324997735,-17819.587279705196
473,28197.064637766514,-16499.316424382792
474,30254.20134352466,-15606.088554402895
475,32530.534484692995,-14405.545276140492
476,35145.94955195701,-13129.443209304094
477,37574.45765341534,-12910.048093169531
478,39679.00946735991,-12571.838032786327
479,41869.536769592734,-11960.673584579768
480,43106.37884512984,-12127.852125447513
481,43868.34886925547,-11570.125898971317
482,44484.136783503265,-11019.984643627413
483,44973.827508360504,-10185.78810043989
484,45214.525860230606,-8780.53325082158
485,44836.297445697295,-7343.204357651193
486,44967.86283222231,-6112.360064319444
487,45387.46435640291,-4043.3638752516727
488,44705.38332412626,-3029.652642386617
489,44927.07265490875,-1007.9793419579031
490,44821.58909943559,524.6859146603151
491,44079.88680996438,1349.200722453397
492,44214.71069849387,2756.03699473971
493,43754.62984994012,4386.706690363396
494,43945.67015945851,5621.498767145323
495,43658.72690553171,7053.991112905418
496,43673.45733681888,8662.196544609467
497,44235.54892101582,9981.700655838045
498,43890.65851180553,10286.619970562486
499,44787.9673245652,12718.941162283527
500,44950.96002465654,14353.52708008506
501,45366.137552538945,15888.340362514979
502,45311.75396922985,17602.51330778717
503,46444.34223917933,20549.552645776785
504,46117.18219500105,22749.87413494116
505,46662.974055535684,24637.268047658126
506,47274.364221297714,27830.022100808015
507,47411.7934091017,30104.675123804573
508,46841.02211937369,31306.187653089477
509,46255.14025614275,33947.95993161989
510,46484.85375991275,36833.61957749443
511,46003.85115253065,39458.58162881871
512,45138.77000046628,41937.35520595957
513,45137.179308823506,45448.92021614135
514,44947.32340033584,49187.876661152506
515,44181.928976630195,51415.92870806911
516,43618.98327054224,54822.99979433139
517,42880.177468846894,57067.252182626034
518,41490.526520010775,60277.693939877136
519,40373.12422167588,63119.20529254066
520,39678.75735263922,64978.91597218502
521,39646.99094478152,67231.15144251348
522,39630.9377955046,69343.20368983991
523,39162.962222809474,70053.6509849513
524,37456.78718884775,69448.46493898281
525,35365.351569807426,68655.04893946243
526,32521.900872012462,69872.96639577119
527,29449.124772622337,71500.24340323833
528,24856.36428354761,70959.11240370263
529,20121.47310833017,68981.24861495652
530,12603.175691082562,61572.32381342448
531,4237.622809984834,51263.33683081967
532,-3577.841534528391,41662.07316222109
533,-9928.407953595923,33493.24572261075
534,-15108.060060057256,26317.28012148177
535,-17733.071686534968,23297.413231108498
536,-19752.18308719925,19334.059386749945
537,-21123.249199751095,17238.499200563958
538,-22418.95185217865,15540.802238902694
539,-23435.472340893888,14390.267999825228
540,-24152.42798269727,13751.146163802978
541,-25323.773968343026,13877.941341314048
542,-26104.837806503227,13886.434959521855
543,-27230.954409152186,14037.68829131462
544,-28171.80711182813,14026.325688394945
545,-29810.75446963628,14285.68277397761
546,-31455.710123499928,14370.156002849675
547,-33431.420965120575,14658.558825479071
548,-34697.11834303049,14843.934686884453
549,-36088.86984945303,15003.202935874226
550,-37340.86800873257,15366.788664572146
551,-38412.44724307335,15510.967788054993
552,-38856.638869383045,15785.425409551546
553,-39340.71343973253,15787.54683748742
554,-39906.32950518411,15824.341615426592
555,-40119.53499221545,15955.524835640601
556,-40000.44681098861,15941.596169760542
557,-40717.800669703276,15706.819204908481
558,-40906.044867574885,15468.791701998849
559,-40658.14005393944,15324.38331555926
560,-40935.11476206479,15172.741111393043
561,-40687.79804647404,15029.103067927244
562,-40165.36374732968,14762.627791310944
563,-40405.29874817858,14571.575910862139
564,-40068.13936482534,14011.703376009395
565,-39826.38830603298,13872.473760559631
566,-39895.70910410375,13559.700371898762
567,-39561.27875783149,13411.184796408827
568,-39754.714733884575,13103.582351708043
569,-40343.19906456438,12834.0235424253
570,-40193.50219645825,12734.583642921505
571,-40448.63197640877,12419.967523506117
572,-40632.1109036091,12335.321273668274
573,-40631.02371957687,11876.364651397229
574,-40691.201039770975,11895.513143966557
575,-40965.43248121229,11365.956272204325
576,-40856.09062436279,11239.459505319748
577,-40932.14954884758,10569.798329667074
578,-41493.58651505958,10127.719112311355
579,-40681.10860166529,9655.608893212826
580,-40883.011666292216,9180.252551673608
581,-41250.42701813523,8355.00655065392
582,-41313.618402105945,7560.3459058344315
583,-40993.65776331275,6566.289372222397
584,-41460.90824346088,5230.532906919104
585,-41551.339348211346,3903.016584689723
586,-41772.34933426521,2053.83704706891
587,-40964.80681182309,743.4371371089089
588,-40828.33293271145,-1096.7267521539916
589,-40293.33802844073,-2938.258842024946
590,-39888.81604402998,-5222.876856719297
591,-38863.067160296305,-6957.909809300128
592,-37996.96860170557,-9518.847825483093
593,-36953.40157072397,-11940.572725645568
594,-36093.190149162336,-15509.0377661279
595,-34812.28846894679,-18852.962295278277
596,-32694.819745362685,-24139.809878614553
597,-30795.92436049403,-31521.487192276218
598,-27488.310251995106,-39351.670604376886
599,-23637.07422172431,-44833.696119728644
600,-19494.29903134098,-50609.028018893834
601,-14785.368099946954,-53389.73050147351
602,-10037.20700233514,-54402.87864447248
603,-5582.737820008736,-52613.272538937
604,-892.9849181981552,-50372.56223229933
605,4194.6942509998935,-46717.23831278903
606,7183.516340015575,-43032.109875159775
607,9678.506278062174,-41256.57817457969
608,11562.706113144804,-38485.129421979414
609,13897.431534441268,-35908.42013211024
610,15924.811197977115,-33182.44738422074
611,17096.740669622857,-29165.08099521643
612,18277.037848062373,-27076.261606515687
613,19599.182741947243,-25628.275390413943
614,21061.499857727667,-26448.28985156211
615,22769.05882514958,-26874.746455383985
616,24246.003836978103,-26884.955550246967
617,26541.967465443842,-27008.776609641387
618,28815.84673729947,-26870.228701283384
619,30457.8909257136,-26691.464726574304
620,32986.980051195635,-27881.901224893732
621,34789.592898280076,-29104.229183276664
622,36178.794857930065,-29530.809582260626
623,37931.7365626547,-29866.266497193654
624,38953.54411631398,-29821.58357687216
625,39375.62343173004,-29210.890393104488
626,40111.636153836545,-28324.331406559624
627,40121.423977566956,-27484.397288854103
628,40733.73938724643,-26264.00191096608
629,40767.79897123904,-25281.579663799628
630,41454.77651481881,-24336.638305371802
631,41282.270245980326,-23314.75111973554
632,42066.44728200088,-21870.915264327625
633,42490.057616638056,-21202.280219082586
634,42811.83115403202,-20475.285000756394
635,42900.96263485723,-19318.041949938728
636,42821.063681226246,-18211.67008683029
637,43479.21621150576,-17407.989295934767
638,43200.16281774545,-15934.98241555212
639,43353.35148154214,-14858.484210136818
640,43526.45183337328,-12965.118600524134
641,43425.47031620354,-11401.522751475906
642,43286.49554037701,-9942.612503537925
643,43462.234611594555,-8673.549530271412
644,43282.614786672035,-7190.740733616192
645,43665.50450743904,-4720.913884800537
646,43850.01066662491,-3025.7094433040993
647,43787.200090082144,-1419.933380595312
648,44573.830003901436,-226.1062718116717
649,44592.3906048604,1770.5265517343291
650,45082.69210197882,3894.9237044857246
651,45689.78593902985,5482.43777522025
652,45308.25632839912,7195.433423202142
653,44692.84042536511,9713.088585515237
654,44574.72967988555,11655.10926699286
655,43816.719785097295,13122.761488734763
656,43183.37017527392,15780.605090297791
657,42327.551580313775,18191.977341126414
658,41988.9590577875,20958.433549745412
659,41916.35584103928,24236.27454852118
660,40285.12949229165,27299.667469264372
661,39627.043691361374,30860.894392221275
662,38052.32394811676,33420.57972328392
663,37329.21304262541,36434.76108876988
664,36161.3925209502,39646.3889404946
665,35015.391282785786,42639.281920495996
666,34162.00133974112,44940.92337419975
667,33914.541790870186,48026.560625320635
668,32541.58740913024,50089.050713457655
669,31975.066428529284,52841.42676180723
670,30746.70278953459,54010.67660460184
671,29646.906947095784,55549.577429937126
672,27309.200643553366,60278.684702988896
673,23999.193783159444,60994.63284206641
674,20276.460513623326,59296.47009596452
675,17248.58261935803,57753.20040639418
676,12654.151387899745,52915.110423471815
677,7381.112162412564,45843.92893383482
678,579.9256454315794,37166.938966379006
679,-6452.990022914141,27810.101983561653
680,-11581.838262952186,20536.774712749324
681,-14538.686739609682,16735.99322919541
682,-16680.125710052547,13392.740875457635
683,-18447.06762257446,11141.062152770966
684,-19864.740524168086,9445.958698303084
685,-21265.34319592761,8079.139172352178
686,-22407.486470834006,8035.430425956688
687,-23690.461553754292,7786.00079744653
688,-24714.387732440973,8051.789870086358
689,-26112.6206771797,7879.7414132707045
690,-27333.22260708838,7621.650094789951
691,-28559.42229470296,7418.280822226733
692,-29807.024223676635,7504.161993810613
693,-30725.278081830755,7187.168578290229
694,-31923.83085294866,7318.826526757495
695,-32845.34705733149,7138.32183565379
696,-33770.01767635166,6942.6760856898345
697,-34783.62058729339,6837.664505183454
698,-35397.14284230012,6607.291926340184
699,-36040.3766170938,6253.362002039812
700,-36625.9265353266,5897.72680400349
701,-37277.332317211505,5463.217354101899
702,-37529.33079978761,5100.373896218235
703,-38256.52261810466,4707.323983381656
704,-38771.4205170444,4440.276301787305
705,-38206.57915755216,4121.858355078618
706,-38274.89708097722,3613.180630237531
707,-38600.32783183913,3227.902267487687
708,-38055.47864512131,2924.506782547894
709,-37712.40096951537,2592.4020633848986
710,-37491.28674075457,2139.514484264885
711,-37302.9470100782,1802.0097474691386
712,-37242.575661610295,1231.6830461132854
713,-37212.282535438564,1130.3171905121287
714,-36966.17556567742,780.1238668690074
715,-37346.81367745138,405.7807355342362
716,-37294.262528866195,59.070162079365616
717,-37589.45044455527,-356.1071930815311
718,-38113.71049088184,-765.0006379895073
719,-37944.11489476638,-1095.4967177023668
720,-38137.516687570635,-1593.2905971040964
721,-38725.55425016712,-2202.837837385578
722,-38658.95757979059,-2550.1083225481952
723,-38927.500290397365,-3055.365515884027
724,-39032.105884178,-3615.5104550459464
725,-38903.68385094212,-4030.7441279096274
726,-39138.73763839463,-4881.139079866339
727,-38801.811873006714,-5700.207257103534
728,-38671.13034325758,-6797.931260665746
729,-38376.12089191215,-7869.731614616207
730,-38243.506062968714,-8991.603124806481
731,-38295.60818169895,-10626.19016593716
732,-38290.48545506899,-12711.098840766344
